 format: day,hour,forecast,value  location:75_136 Start : 20140101 
 7,0500,+22,75.000000 
 7,0500,+25,75.000000 
 7,0500,+28,80.000000 
 7,0500,+31,85.000000 
 7,0500,+34,85.000000 
 7,0500,+37,61.000000 
 7,0500,+40,67.000000 
 7,0500,+43,59.000000 
 7,0500,+46,36.000000 
 7,0800,+4,85.000000 
 7,0800,+7,90.000000 
 7,0800,+10,90.000000 
 7,0800,+13,90.000000 
 7,0800,+16,90.000000 
 7,0800,+19,70.000000 
 7,0800,+22,50.000000 
 7,0800,+25,40.000000 
 7,0800,+28,55.000000 
 7,0800,+31,60.000000 
 7,0800,+34,60.000000 
 7,0800,+37,60.000000 
 7,0800,+40,55.000000 
 7,0800,+43,30.000000 
 7,0800,+46,20.000000 
 7,0800,+49,25.000000 
 7,0800,+52,35.000000 
 7,0800,+55,55.000000 
 7,1100,+4,90.000000 
 7,1100,+7,90.000000 
 7,1100,+10,90.000000 
 7,1100,+13,90.000000 
 7,1100,+16,70.000000 
 7,1100,+19,50.000000 
 7,1100,+22,40.000000 
 7,1100,+25,55.000000 
 7,1100,+28,60.000000 
 7,1100,+31,60.000000 
 7,1100,+34,60.000000 
 7,1100,+37,55.000000 
 7,1100,+40,30.000000 
 7,1100,+43,20.000000 
 7,1100,+46,25.000000 
 7,1100,+49,35.000000 
 7,1100,+52,55.000000 
 7,1400,+4,90.000000 
 7,1400,+7,90.000000 
 7,1400,+10,90.000000 
 7,1400,+13,70.000000 
 7,1400,+16,50.000000 
 7,1400,+19,40.000000 
 7,1400,+22,55.000000 
 7,1400,+25,60.000000 
 7,1400,+28,60.000000 
 7,1400,+31,60.000000 
 7,1400,+34,55.000000 
 7,1400,+37,30.000000 
 7,1400,+40,20.000000 
 7,1400,+43,25.000000 
 7,1400,+46,35.000000 
 7,1400,+49,55.000000 
 7,1700,+4,90.000000 
 7,1700,+7,90.000000 
 7,1700,+10,70.000000 
 7,1700,+13,50.000000 
 7,1700,+16,40.000000 
 7,1700,+19,55.000000 
 7,1700,+22,60.000000 
 7,1700,+25,60.000000 
 7,1700,+28,60.000000 
 7,1700,+31,55.000000 
 7,1700,+34,30.000000 
 7,1700,+37,20.000000 
 7,1700,+40,25.000000 
 7,1700,+43,35.000000 
 7,1700,+46,55.000000 
 7,2000,+4,90.000000 
 7,2000,+7,70.000000 
 7,2000,+10,50.000000 
 7,2000,+13,40.000000 
 7,2000,+16,55.000000 
 7,2000,+19,60.000000 
 7,2000,+22,60.000000 
 7,2000,+25,60.000000 
 7,2000,+28,55.000000 
 7,2000,+31,30.000000 
 7,2000,+34,20.000000 
 7,2000,+37,25.000000 
 7,2000,+40,35.000000 
 7,2000,+43,60.000000 
 7,2000,+46,70.000000 
 7,2000,+49,75.000000 
 7,2000,+52,70.000000 
 7,2000,+55,40.000000 
 7,2300,+4,70.000000 
 7,2300,+7,50.000000 
 7,2300,+10,40.000000 
 7,2300,+13,55.000000 
 7,2300,+16,60.000000 
 7,2300,+19,60.000000 
 7,2300,+22,60.000000 
 7,2300,+25,55.000000 
 7,2300,+28,30.000000 
 7,2300,+31,20.000000 
 7,2300,+34,25.000000 
 7,2300,+37,35.000000 
 7,2300,+40,60.000000 
 7,2300,+43,70.000000 
