 format: day,hour,forecast,value  location:71_132 Start : 20120101 
 7,0200,+40,80.000000 
 7,0200,+43,85.000000 
 7,0200,+46,80.000000 
 7,0200,+49,50.000000 
 7,0500,+4,40.000000 
 7,0500,+7,65.000000 
 7,0500,+10,75.000000 
 7,0500,+13,80.000000 
 7,0500,+16,75.000000 
 7,0500,+19,70.000000 
 7,0500,+22,45.000000 
 7,0500,+25,45.000000 
 7,0500,+28,50.000000 
 7,0500,+31,65.000000 
 7,0500,+34,75.000000 
 7,0500,+37,80.000000 
 7,0500,+40,85.000000 
 7,0500,+43,80.000000 
 7,0500,+46,50.000000 
 7,0800,+4,65.000000 
 7,0800,+7,80.000000 
 7,0800,+10,85.000000 
 7,0800,+13,75.000000 
 7,0800,+16,70.000000 
 7,0800,+19,50.000000 
 7,0800,+22,35.000000 
 7,0800,+25,40.000000 
 7,0800,+28,55.000000 
 7,0800,+31,70.000000 
 7,0800,+34,85.000000 
 7,0800,+37,90.000000 
 7,0800,+40,85.000000 
 7,0800,+43,60.000000 
 7,0800,+46,45.000000 
 7,0800,+49,45.000000 
 7,0800,+52,65.000000 
 7,0800,+55,80.000000 
 7,1100,+4,80.000000 
 7,1100,+7,85.000000 
 7,1100,+10,75.000000 
 7,1100,+13,70.000000 
 7,1100,+16,50.000000 
 7,1100,+19,35.000000 
 7,1100,+22,40.000000 
 7,1100,+25,55.000000 
 7,1100,+28,70.000000 
 7,1100,+31,85.000000 
 7,1100,+34,90.000000 
 7,1100,+37,85.000000 
 7,1100,+40,60.000000 
 7,1100,+43,45.000000 
 7,1100,+46,45.000000 
 7,1100,+49,65.000000 
 7,1100,+52,80.000000 
 7,1400,+4,85.000000 
 7,1400,+7,75.000000 
 7,1400,+10,70.000000 
 7,1400,+13,50.000000 
 7,1400,+16,35.000000 
 7,1400,+19,40.000000 
 7,1400,+22,55.000000 
 7,1400,+25,70.000000 
 7,1400,+28,85.000000 
 7,1400,+31,90.000000 
 7,1400,+34,85.000000 
 7,1400,+37,60.000000 
 7,1400,+40,45.000000 
 7,1400,+43,45.000000 
 7,1400,+46,65.000000 
 7,1400,+49,80.000000 
 7,1700,+4,75.000000 
 7,1700,+7,70.000000 
 7,1700,+10,50.000000 
 7,1700,+13,35.000000 
 7,1700,+16,40.000000 
 7,1700,+19,55.000000 
 7,1700,+22,70.000000 
 7,1700,+25,85.000000 
 7,1700,+28,90.000000 
 7,1700,+31,85.000000 
 7,1700,+34,60.000000 
 7,1700,+37,45.000000 
 7,1700,+40,45.000000 
 7,1700,+43,65.000000 
 7,1700,+46,80.000000 
 7,2000,+4,75.000000 
 7,2000,+7,50.000000 
 7,2000,+10,45.000000 
 7,2000,+13,55.000000 
 7,2000,+16,70.000000 
 7,2000,+19,75.000000 
 7,2000,+22,80.000000 
 7,2000,+25,90.000000 
 7,2000,+28,85.000000 
 7,2000,+31,55.000000 
 7,2000,+34,40.000000 
 7,2000,+37,45.000000 
 7,2000,+40,60.000000 
 7,2000,+43,75.000000 
 7,2000,+46,75.000000 
 7,2000,+49,80.000000 
 7,2000,+52,75.000000 
 7,2000,+55,45.000000 
 7,2300,+4,50.000000 
 7,2300,+7,45.000000 
 7,2300,+10,55.000000 
 7,2300,+13,70.000000 
 7,2300,+16,75.000000 
 7,2300,+19,80.000000 
 7,2300,+22,90.000000 
 7,2300,+25,85.000000 
 7,2300,+28,55.000000 
 7,2300,+31,40.000000 
 7,2300,+34,45.000000 
 7,2300,+37,60.000000 
 7,2300,+40,75.000000 
 7,2300,+43,75.000000 
