 format: day,hour,forecast,value  location:73_135 Start : 20120101 
 6,2300,+40,-7.300000 
 6,2300,+43,-8.600000 
 6,2300,+46,-9.600000 
 6,2300,+49,-9.100000 
 6,2300,+52,-2.000000 
 7,0200,+4,1.900000 
 7,0200,+7,-1.400000 
 7,0200,+10,-5.700000 
 7,0200,+13,-8.900000 
 7,0200,+16,-11.000000 
 7,0200,+19,-11.000000 
 7,0200,+22,-9.000000 
 7,0200,+25,-4.100000 
 7,0200,+28,0.000000 
 7,0200,+31,-2.200000 
 7,0200,+34,-5.500000 
 7,0200,+37,-7.300000 
 7,0200,+40,-9.300000 
 7,0200,+43,-10.300000 
 7,0200,+46,-9.100000 
 7,0200,+49,-2.000000 
 7,0500,+4,-1.500000 
 7,0500,+7,-5.700000 
 7,0500,+10,-8.900000 
 7,0500,+13,-11.000000 
 7,0500,+16,-11.100000 
 7,0500,+19,-9.000000 
 7,0500,+22,-4.100000 
 7,0500,+25,0.000000 
 7,0500,+28,-2.200000 
 7,0500,+31,-5.500000 
 7,0500,+34,-7.400000 
 7,0500,+37,-9.400000 
 7,0500,+40,-10.400000 
 7,0500,+43,-9.200000 
 7,0500,+46,-2.000000 
 7,0800,+4,-5.700000 
 7,0800,+7,-9.000000 
 7,0800,+10,-10.800000 
 7,0800,+13,-11.000000 
 7,0800,+16,-9.700000 
 7,0800,+19,-3.400000 
 7,0800,+22,-0.700000 
 7,0800,+25,-2.300000 
 7,0800,+28,-4.700000 
 7,0800,+31,-8.100000 
 7,0800,+34,-9.400000 
 7,0800,+37,-10.400000 
 7,0800,+40,-9.900000 
 7,0800,+43,-1.900000 
 7,0800,+46,1.100000 
 7,0800,+49,-1.200000 
 7,0800,+52,-4.400000 
 7,0800,+55,-6.300000 
 7,1100,+4,-9.200000 
 7,1100,+7,-11.000000 
 7,1100,+10,-11.000000 
 7,1100,+13,-9.700000 
 7,1100,+16,-3.400000 
 7,1100,+19,-0.700000 
 7,1100,+22,-2.300000 
 7,1100,+25,-4.700000 
 7,1100,+28,-8.100000 
 7,1100,+31,-9.400000 
 7,1100,+34,-10.400000 
 7,1100,+37,-9.900000 
 7,1100,+40,-1.900000 
 7,1100,+43,1.100000 
 7,1100,+46,-1.200000 
 7,1100,+49,-4.400000 
 7,1100,+52,-6.300000 
 7,1400,+4,-11.100000 
 7,1400,+7,-11.100000 
 7,1400,+10,-9.700000 
 7,1400,+13,-3.400000 
 7,1400,+16,-0.700000 
 7,1400,+19,-2.300000 
 7,1400,+22,-4.700000 
 7,1400,+25,-8.100000 
 7,1400,+28,-9.400000 
